Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Dominic,21_Manualhook_2_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:34:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2370,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4301,""mediaOffsetMs"":1676},{""eventType"":""stopped"",""sessionOffsetMs"":6663,""mediaOffsetMs"":1711}]"
Dominic,Mission: Impossible - Ghost Protocol_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:34:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2326,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8445,""mediaOffsetMs"":5966},{""eventType"":""stopped"",""sessionOffsetMs"":10806,""mediaOffsetMs"":6044}]"
Dominic,War Dogs_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:34:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2325,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2959,""mediaOffsetMs"":547},{""eventType"":""stopped"",""sessionOffsetMs"":5287,""mediaOffsetMs"":328}]"
Dominic,Selfless_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:34:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2168,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":13279,""mediaOffsetMs"":10802},{""eventType"":""stopped"",""sessionOffsetMs"":15657,""mediaOffsetMs"":10891}]"
Dominic,Trailer: Army of Thieves,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:34:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2891,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3165,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":4550,""mediaOffsetMs"":268}]"
Dominic,Blade Runner 2049_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:34:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2065,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4432,""mediaOffsetMs"":2211},{""eventType"":""stopped"",""sessionOffsetMs"":6759,""mediaOffsetMs"":2220}]"
Dominic,Old School_hook_01_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:34:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3138,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3328,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4783,""mediaOffsetMs"":53}]"
Dominic,Molly's Game_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:34:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2571,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3818,""mediaOffsetMs"":1208},{""eventType"":""stopped"",""sessionOffsetMs"":6152,""mediaOffsetMs"":929}]"
Dominic,Trailer: Our Father,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:34:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2993,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":4132,""mediaOffsetMs"":1001},{""eventType"":""stopped"",""sessionOffsetMs"":6530,""mediaOffsetMs"":1061}]"
Dominic,The Hurt Locker_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:33:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3201,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":13590,""mediaOffsetMs"":10221},{""eventType"":""stopped"",""sessionOffsetMs"":16161,""mediaOffsetMs"":10321}]"
Dominic,Zero Dark Thirty_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:33:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1997,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2210,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4501,""mediaOffsetMs"":128}]"
Dominic,42_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:33:34,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2912,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12978,""mediaOffsetMs"":9813},{""eventType"":""stopped"",""sessionOffsetMs"":15265,""mediaOffsetMs"":9989}]"
Dominic,Zero Dark Thirty_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:33:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2386,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2517,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4686,""mediaOffsetMs"":47}]"
Dominic,42_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:33:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2381,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2771,""mediaOffsetMs"":263},{""eventType"":""stopped"",""sessionOffsetMs"":5147,""mediaOffsetMs"":303}]"
Dominic,Act 2 Conflict Clip: The Adam Project,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:33:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2692,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2830,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4705,""mediaOffsetMs"":18}]"
Dominic,Trailer: Enola Holmes,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:33:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2280,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":19541,""mediaOffsetMs"":17209},{""eventType"":""stopped"",""sessionOffsetMs"":21811,""mediaOffsetMs"":16944}]"
Dominic,Trailer 2: Love & Gelato,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:33:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2811,""mediaOffsetMs"":0}]"
Dominic,Teaser: Metal Lords,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2791,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2899,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4788,""mediaOffsetMs"":31}]"
Dominic,Trailer: Senior Year,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3568,""mediaOffsetMs"":0}]"
Dominic,High Context Clip: Civil: Ben Crump,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2816,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2975,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5158,""mediaOffsetMs"":92}]"
Dominic,Inciting Incident Clip: The Forgotten Battle,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2895,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4801,""mediaOffsetMs"":1750},{""eventType"":""stopped"",""sessionOffsetMs"":7204,""mediaOffsetMs"":1547}]"
Dominic,Trailer: The Last Letter From Your Lover,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2603,""mediaOffsetMs"":0}]"
Dominic,"Trailer: Bob Ross: Happy Accidents, Betrayal & Greed",Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2846,""mediaOffsetMs"":0}]"
Dominic,Inciting Incident Clip: The Unforgivable,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3340,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7329,""mediaOffsetMs"":3794},{""eventType"":""stopped"",""sessionOffsetMs"":9682,""mediaOffsetMs"":3817}]"
Dominic,Trailer 2: Anonymously Yours,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3123,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3376,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":5809,""mediaOffsetMs"":84}]"
Dominic,Genre Specific Moment Clip: Centauro,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:32,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2541,""mediaOffsetMs"":0}]"
Dominic,Inciting Incident Clip: Mixtape,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:27,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2672,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2868,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4721,""mediaOffsetMs"":97}]"
Dominic,Trailer: Afterlife of the Party,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3807,""mediaOffsetMs"":0}]"
Dominic,Character Intro Clip: Surviving Paradise: A Family Tale,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:22,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2765,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2858,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4744,""mediaOffsetMs"":29}]"
Dominic,Honey Girls_hook_01_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2776,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2933,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4737,""mediaOffsetMs"":77}]"
Dominic,Fear Street Part 3: 1666: Clip 3,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2436,""mediaOffsetMs"":0}]"
Dominic,Trailer: The Martha Mitchell Effect,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:32:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2229,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":2350,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4466,""mediaOffsetMs"":43}]"
Dominic,Cliffhanger Clip: Black Crab,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:31:42,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3729,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":31651,""mediaOffsetMs"":27750},{""eventType"":""stopped"",""sessionOffsetMs"":33998,""mediaOffsetMs"":27520}]"
Dominic,Trailer: There's Someone Inside Your House,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:31:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3204,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3431,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5230,""mediaOffsetMs"":66}]"
Dominic,Cliffhanger Clip: Hold Your Breath: The Ice Dive,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:31:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3468,""mediaOffsetMs"":0}]"
Dominic,Relatable Clip: Attack of the Hollywood Clichés!,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:31:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2690,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2842,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5030,""mediaOffsetMs"":74}]"
Dominic,Supporting Character Clip: Fistful of Vengeance,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:31:29,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3324,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3553,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5783,""mediaOffsetMs"":73}]"
Dominic,Trailer: Britney Vs Spears,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:31:26,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2921,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3067,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5001,""mediaOffsetMs"":86}]"
Dominic,Teaser: The Takedown,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:31:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3251,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3485,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":5876,""mediaOffsetMs"":9}]"
Dominic,The Colony_hook_01_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:31:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2515,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6467,""mediaOffsetMs"":3685},{""eventType"":""stopped"",""sessionOffsetMs"":8845,""mediaOffsetMs"":3724}]"
Dominic,Main Character Intro Clip: After We Fell,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:31:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3001,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3948,""mediaOffsetMs"":750},{""eventType"":""stopped"",""sessionOffsetMs"":6340,""mediaOffsetMs"":832}]"
Dominic,Trailer: The Guilty,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:30:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2630,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":14209,""mediaOffsetMs"":11511},{""eventType"":""stopped"",""sessionOffsetMs"":16710,""mediaOffsetMs"":11400}]"
Dominic,Trailer: Love Hard,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:30:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3341,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3479,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5764,""mediaOffsetMs"":38}]"
Dominic,Trailer: Pray Away,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:30:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2801,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":8175,""mediaOffsetMs"":5255},{""eventType"":""stopped"",""sessionOffsetMs"":10626,""mediaOffsetMs"":5048}]"
Dominic,Trailer: The Weekend Away,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:30:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2645,""mediaOffsetMs"":0}]"
Dominic,Trailer: Glamour Girls,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:30:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2785,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3278,""mediaOffsetMs"":500},{""eventType"":""stopped"",""sessionOffsetMs"":5941,""mediaOffsetMs"":343}]"
Dominic,Inciting Incident Clip: Choose or Die,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:30:13,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3261,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":28262,""mediaOffsetMs"":24868},{""eventType"":""stopped"",""sessionOffsetMs"":30570,""mediaOffsetMs"":24959}]"
Dominic,Genre Specific Moment Clip: A Madea Homecoming,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:30:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2676,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2788,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4857,""mediaOffsetMs"":54}]"
Dominic,Trailer: Kate,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:29:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2886,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":20391,""mediaOffsetMs"":17500},{""eventType"":""stopped"",""sessionOffsetMs"":22719,""mediaOffsetMs"":17301}]"
Dominic,Trailer: Untold: Malice at the Palace,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:29:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2737,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2893,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4266,""mediaOffsetMs"":150}]"
Dominic,40-Love_hook_primary_16x9,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:29:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3837,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3944,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5847,""mediaOffsetMs"":38}]"
Dominic,Moment of High Emotion Clip: BEAUTY,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:29:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2944,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3094,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5040,""mediaOffsetMs"":65}]"
Dominic,Teaser 2: The Royal Treatment,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:29:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3782,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5070,""mediaOffsetMs"":1250},{""eventType"":""stopped"",""sessionOffsetMs"":7529,""mediaOffsetMs"":1021}]"
Dominic,Bonus Video 2: Shiny_Flakes: The Teenage Drug Lord,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:29:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3584,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4294,""mediaOffsetMs"":560},{""eventType"":""stopped"",""sessionOffsetMs"":6679,""mediaOffsetMs"":632}]"
Dominic,Trailer: Dirty Daddy: The Bob Saget Tribute,Hisense  MSD6886 6.0 2G UHD Android TV Smart TV,2022-07-02 07:29:29,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2874,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3144,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":4972,""mediaOffsetMs"":116}]"
